fecha_acta,acta_numero,acta_periodo,superficie,etapa,long,lat,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
2019-05-30,199974,2019,0.0,Terminaciones,-58.503309,-34.600412,LINCOLN AV. 3515,3515,Villa Devoto,Comuna 11,1419.0,C1419IFA
2019-01-29,170741,2018,0.0,Demolición,-58.381907,-34.611068,LIMA 213,213,Monserrat,Comuna 1,1073.0,C1073AAE
2019-03-13,183336,2019,0.0,Demolición,-58.381907,-34.611068,LIMA 213,213,Monserrat,Comuna 1,1073.0,C1073AAE
2019-04-23,192360,2019,0.0,Demolición,-58.381907,-34.611068,LIMA 213,213,Monserrat,Comuna 1,1073.0,C1073AAE
2019-03-08,186887,2019,0.0,Redes en la Vía Publica,-58.382248,-34.62594,LIMA 1500,1500,Constitución,Comuna 1,1138.0,C1138ACF
2019-01-31,175943,2018,0.0,Demolición,-58.38150200000001,-34.622919,LIMA 1261,1261,Constitución,Comuna 1,1138.0,C1138ACA
2019-01-08,175900,2018,0.0,Otros,-58.370133,-34.631651,"LIBERTI, TOMAS 1181",1181,Boca,Comuna 4,1165.0,C1165AEC
2019-02-12,179556,2018,0.0,Otros,-58.370133,-34.631651,"LIBERTI, TOMAS 1181",1181,Boca,Comuna 4,1165.0,C1165AEC
2019-03-27,186626,2019,0.0,Otros,-58.370133,-34.631651,"LIBERTI, TOMAS 1181",1181,Boca,Comuna 4,1165.0,C1165AEC
2019-05-10,195790,2019,0.0,Otros,-58.370133,-34.631651,"LIBERTI, TOMAS 1181",1181,Boca,Comuna 4,1165.0,C1165AEC
2019-01-23,177798,2018,0.0,Otros,-58.383651,-34.598824,LIBERTAD 841,841,Retiro,Comuna 1,1012.0,C1012AAQ
2019-03-26,182213,2019,0.0,Otros,-58.383651,-34.598824,LIBERTAD 841,841,Retiro,Comuna 1,1012.0,C1012AAQ
2019-05-08,199723,2019,0.0,Otros,-34.601544,-58.383952,LIBERTAD 600,600,San Nicolas,Comuna 1,1012.0,C1012AAL
2019-04-24,199026,2019,0.0,Otros,-58.429475,-34.613703,LEZICA 4483,4483,Almagro,Comuna 5,1202.0,C1202AAK
2019-01-29,178262,2018,0.0,Demolición,-58.429613,-34.613871,LEZICA 4476,4476,Almagro,Comuna 5,1202.0,C1202AAL
2019-02-22,185003,2019,0.0,Excavación,-58.429191,-34.613586,LEZICA 4471,4471,Almagro,Comuna 5,1202.0,C1202AAK
2019-04-26,53381,2018,0.0,Excavación,-58.429191,-34.613586,LEZICA 4471,4471,Almagro,Comuna 5,1202.0,C1202AAK
2019-01-25,177312,2018,0.0,Estructura en elevación,-58.429164,-34.613575,LEZICA 4469,4469,Almagro,Comuna 5,1202.0,C1202AAK
2019-02-12,182808,2019,0.0,Estructura en elevación,-58.429164,-34.613575,LEZICA 4469,4469,Almagro,Comuna 5,1202.0,C1202AAK
2019-01-25,182809,2019,0.0,Estructura en elevación,-58.429164,-34.613575,LEZICA 4469,4469,Almagro,Comuna 5,1202.0,C1202AAK
2019-01-25,182850,2019,0.0,Estructura en elevación,-58.429164,-34.613575,LEZICA 4469,4469,Almagro,Comuna 5,1202.0,C1202AAK
2019-05-09,186644,2019,0.0,Estructura en elevación,-58.429164,-34.613575,LEZICA 4469,4469,Almagro,Comuna 5,1202.0,C1202AAK
2019-02-06,178263,2018,0.0,Demolición,-58.429014,-34.613623,LEZICA 4448,4448,Almagro,Comuna 5,1202.0,C1202AAL
2019-03-11,185285,2019,0.0,Demolición,-58.429014,-34.613623,LEZICA 4448,4448,Almagro,Comuna 5,1202.0,C1202AAL
2019-01-18,176262,2018,0.0,Albañilería,-58.421798,-34.610892,LEZICA 3929,3929,Almagro,Comuna 5,1202.0,C1202AAA
2019-03-15,181394,2019,0.0,Albañilería,-58.421798,-34.610892,LEZICA 3929,3929,Almagro,Comuna 5,1202.0,C1202AAA
2019-04-25,193274,2019,0.0,Albañilería,-58.421798,-34.610892,LEZICA 3929,3929,Almagro,Comuna 5,1202.0,C1202AAA
2019-05-27,202109,2019,0.0,Albañilería,-58.421798,-34.610892,LEZICA 3929,3929,Almagro,Comuna 5,1202.0,C1202AAA
2019-02-01,49413,2018,0.0,Otros,-58.432712,-34.593356,LERMA 581,581,Villa Crespo,Comuna 15,1414.0,C1414AZK
2019-03-11,184731,2019,0.0,Otros,-58.432712,-34.593356,LERMA 581,581,Villa Crespo,Comuna 15,1414.0,C1414AZK
2019-04-16,191899,2019,0.0,Otros,-58.432712,-34.593356,LERMA 581,581,Villa Crespo,Comuna 15,1414.0,C1414AZK
2019-05-21,200568,2019,0.0,Otros,-58.432712,-34.593356,LERMA 581,581,Villa Crespo,Comuna 15,1414.0,C1414AZK
2019-04-26,196810,2019,0.0,Otros,-58.428075,-34.59811,LERMA 15,15,Villa Crespo,Comuna 15,1414.0,C1414AZA
2019-01-28,49728,2018,2049.38,Submuración y bases,-58.42936,-34.597120000000004,LERMA 134,134,Villa Crespo,Comuna 15,1414.0,C1414AZD
2019-02-07,183077,2019,0.0,Submuración y bases,-58.42936,-34.597120000000004,LERMA 134,134,Villa Crespo,Comuna 15,1414.0,C1414AZD
2019-04-17,185510,2019,0.0,Submuración y bases,-58.42936,-34.597120000000004,LERMA 134,134,Villa Crespo,Comuna 15,1414.0,C1414AZD
2019-02-07,185511,2019,0.0,Submuración y bases,-58.42936,-34.597120000000004,LERMA 134,134,Villa Crespo,Comuna 15,1414.0,C1414AZD
2019-04-04,126834,2018,0.0,Otros,-58.47493000000001,-34.605017,"LEON, BERNARDO DE 2350",2350,Villa Del Parque,Comuna 11,1416.0,C1416AGB
2019-01-31,178864,2018,0.0,Excavación,-58.45000200000001,-34.588231,"LEMOS, JUAN GREGORIO, GRAL. 332",332,Chacarita,Comuna 15,1427.0,C1427BQH
2019-03-06,183943,2019,0.0,Excavación,-58.45000200000001,-34.588231,"LEMOS, JUAN GREGORIO, GRAL. 332",332,Chacarita,Comuna 15,1427.0,C1427BQH
2019-05-30,190722,2019,0.0,Excavación,-58.45000200000001,-34.588231,"LEMOS, JUAN GREGORIO, GRAL. 332",332,Chacarita,Comuna 15,1427.0,C1427BQH
2019-04-25,196195,2019,0.0,Otros,-58.519406,-34.641944,"LEGUIZAMON, MARTINIANO 241",241,Liniers,Comuna 9,1408.0,C1408GVE
2019-04-11,192926,2019,0.0,Estructura en elevación,-58.519512,-34.641139,"LEGUIZAMON, MARTINIANO 181",181,Liniers,Comuna 9,1408.0,C1408GVC
2019-04-11,199628,2019,0.0,Estructura en elevación,-58.519512,-34.641139,"LEGUIZAMON, MARTINIANO 181",181,Liniers,Comuna 9,1408.0,C1408GVC
2019-06-03,199640,2019,0.0,Estructura en elevación,-58.519512,-34.641139,"LEGUIZAMON, MARTINIANO 181",181,Liniers,Comuna 9,1408.0,C1408GVC
2019-06-03,210535,2019,0.0,Estructura en elevación,-58.519512,-34.641139,"LEGUIZAMON, MARTINIANO 181",181,Liniers,Comuna 9,1408.0,C1408GVC
2019-02-06,51244,2019,0.0,Albañilería,-58.498812,-34.57568,"LE BRETON, TOMAS A. 5866",5866,Villa Urquiza,Comuna 12,1431.0,C1431BRN
2019-04-11,185960,2019,0.0,Albañilería,-58.498812,-34.57568,"LE BRETON, TOMAS A. 5866",5866,Villa Urquiza,Comuna 12,1431.0,C1431BRN
2019-05-23,205921,2019,0.0,Otros,-58.498728,-34.575634,"LE BRETON, TOMAS A. 5858",5858,Villa Urquiza,Comuna 12,1431.0,C1431BRN
2019-05-13,199635,2019,0.0,Submuración y bases,-58.495947,-34.574109,"LE BRETON, TOMAS A. 5678",5678,Villa Urquiza,Comuna 12,1431.0,C1431BQY
2019-02-07,147233,2018,0.0,Albañilería,-58.489948,-34.570725,"LE BRETON, TOMAS A. 5129",5129,Villa Urquiza,Comuna 12,1431.0,C1431BQG
2019-02-15,185424,2019,0.0,Albañilería,-58.489948,-34.570725,"LE BRETON, TOMAS A. 5129",5129,Villa Urquiza,Comuna 12,1431.0,C1431BQG
2019-03-27,187492,2019,0.0,Albañilería,-58.489948,-34.570725,"LE BRETON, TOMAS A. 5129",5129,Villa Urquiza,Comuna 12,1431.0,C1431BQG
2019-02-15,187493,2019,0.0,Albañilería,-58.489948,-34.570725,"LE BRETON, TOMAS A. 5129",5129,Villa Urquiza,Comuna 12,1431.0,C1431BQG
2019-02-15,187502,2019,0.0,Albañilería,-58.489948,-34.570725,"LE BRETON, TOMAS A. 5129",5129,Villa Urquiza,Comuna 12,1431.0,C1431BQG
2019-05-22,195826,2019,0.0,Albañilería,-58.489948,-34.570725,"LE BRETON, TOMAS A. 5129",5129,Villa Urquiza,Comuna 12,1431.0,C1431BQG
2019-03-27,195828,2019,0.0,Albañilería,-58.489948,-34.570725,"LE BRETON, TOMAS A. 5129",5129,Villa Urquiza,Comuna 12,1431.0,C1431BQG
2019-01-23,49827,2019,0.0,Albañilería,-58.488974,-34.570282,"LE BRETON, TOMAS A. 5030",5030,Villa Urquiza,Comuna 12,1431.0,C1431BQS
2019-03-11,182756,2019,0.0,Albañilería,-58.488974,-34.570282,"LE BRETON, TOMAS A. 5030",5030,Villa Urquiza,Comuna 12,1431.0,C1431BQS
2019-04-30,54005,2018,0.0,Albañilería,-58.488974,-34.570282,"LE BRETON, TOMAS A. 5030",5030,Villa Urquiza,Comuna 12,1431.0,C1431BQS
2019-01-11,47982,2019,1906.97,Excavación,-58.487746,-34.569612,"LE BRETON, TOMAS A. 4936",4936,Villa Urquiza,Comuna 12,1431.0,C1431BQR
2019-02-26,180498,2018,0.0,Excavación,-58.487746,-34.569612,"LE BRETON, TOMAS A. 4936",4936,Villa Urquiza,Comuna 12,1431.0,C1431BQR
2019-04-11,189389,2019,0.0,Excavación,-58.487746,-34.569612,"LE BRETON, TOMAS A. 4936",4936,Villa Urquiza,Comuna 12,1431.0,C1431BQR
2019-01-23,49826,2019,1.0,Terminaciones,-58.487673,-34.569472,"LE BRETON, TOMAS A. 4925",4925,Villa Urquiza,Comuna 12,1431.0,C1431BQE
2019-05-31,207601,2019,0.0,Terminaciones,-58.487673,-34.569472,"LE BRETON, TOMAS A. 4925",4925,Villa Urquiza,Comuna 12,1431.0,C1431BQE
2019-01-08,47977,2019,0.0,Albañilería,-58.487593,-34.569428,"LE BRETON, TOMAS A. 4923",4923,Villa Urquiza,Comuna 12,1431.0,C1431BQE
2019-02-07,173495,2018,0.0,Terminaciones,-58.485386,-34.567991,"LE BRETON, TOMAS A. 4717",4717,Villa Urquiza,Comuna 12,1431.0,C1431BQC
2019-03-19,185475,2019,0.0,Terminaciones,-58.485386,-34.567991,"LE BRETON, TOMAS A. 4717",4717,Villa Urquiza,Comuna 12,1431.0,C1431BQC
2019-05-16,193761,2019,0.0,Terminaciones,-58.485386,-34.567991,"LE BRETON, TOMAS A. 4717",4717,Villa Urquiza,Comuna 12,1431.0,C1431BQC
2019-02-06,176867,2018,0.0,Terminaciones,-58.484626,-34.56753,"LE BRETON, TOMAS A. 4637",4637,Villa Urquiza,Comuna 12,1431.0,C1431BQB
2019-03-26,185114,2019,0.0,Terminaciones,-58.484626,-34.56753,"LE BRETON, TOMAS A. 4637",4637,Villa Urquiza,Comuna 12,1431.0,C1431BQB
2019-05-24,195408,2019,0.0,Terminaciones,-58.484626,-34.56753,"LE BRETON, TOMAS A. 4637",4637,Villa Urquiza,Comuna 12,1431.0,C1431BQB
2019-05-14,173410,2018,0.0,Albañilería,-58.47954300000001,-34.564544,"LE BRETON, TOMAS A. 4094",4094,Villa Urquiza,Comuna 12,1430.0,C1430BDB
2019-02-20,168998,2018,0.0,Estructura en elevación,-58.49783299999999,-34.573674,LAVOISIER 3002,3002,Villa Urquiza,Comuna 12,1431.0,C1431DTB
2019-04-08,188468,2019,0.0,Estructura en elevación,-58.49783299999999,-34.573674,LAVOISIER 3002,3002,Villa Urquiza,Comuna 12,1431.0,C1431DTB
2019-05-21,198343,2019,0.0,Estructura en elevación,-58.49783299999999,-34.573674,LAVOISIER 3002,3002,Villa Urquiza,Comuna 12,1431.0,C1431DTB
2019-01-16,49086,2019,0.0,Albañilería,-58.400364,-34.646289,LAVARDEN 900,900,Parque Patricios,Comuna 4,1437.0,C1437FBR
2019-03-28,164072,2018,0.0,Terminaciones,-58.400445,-34.646232,LAVARDEN 899,899,Parque Patricios,Comuna 4,1437.0,C1437FBQ
2019-01-24,161356,2018,0.0,Excavación,-58.401164,-34.640852,LAVARDEN 389,389,Parque Patricios,Comuna 4,1437.0,C1437FBG
2019-01-10,47931,2018,0.0,Terminaciones,-58.429548,-34.597853,LAVALLEJA 945,945,Villa Crespo,Comuna 15,1414.0,C1414DTS
2019-02-20,187375,2019,0.0,Estructura en elevación,-58.423821,-34.593745,LAVALLEJA 1485,1485,Palermo,Comuna 14,1414.0,C1414DUC
2019-03-18,188466,2019,0.0,Estructura en elevación,-58.423821,-34.593745,LAVALLEJA 1485,1485,Palermo,Comuna 14,1414.0,C1414DUC
2019-03-27,193591,2019,0.0,Estructura en elevación,-58.423821,-34.593745,LAVALLEJA 1485,1485,Palermo,Comuna 14,1414.0,C1414DUC
2019-06-07,195858,2019,0.0,Estructura en elevación,-58.423821,-34.593745,LAVALLEJA 1485,1485,Palermo,Comuna 14,1414.0,C1414DUC
2019-05-02,199000,2019,0.0,Otros,-58.43742,-34.602897,LAVALLEJA 131,131,Villa Crespo,Comuna 15,1414.0,C1414DTC
2019-06-06,203112,2019,0.0,Otros,-58.43742,-34.602897,LAVALLEJA 131,131,Villa Crespo,Comuna 15,1414.0,C1414DTC
2019-02-18,172906,2018,0.0,Demolición,-58.378564,-34.602726000000004,LAVALLE 828,828,San Nicolas,Comuna 1,1047.0,C1047AAR
2019-05-22,205582,2019,0.0,Demolición,-58.422738,-34.597916999999995,LAVALLE 4060,4060,Almagro,Comuna 5,1190.0,C1190ABB
2019-01-25,177959,2018,0.0,Albañilería,-58.416667,-34.600341,LAVALLE 3636,3636,Almagro,Comuna 5,1190.0,C1190AAT
2019-02-28,182792,2019,0.0,Albañilería,-58.416667,-34.600341,LAVALLE 3636,3636,Almagro,Comuna 5,1190.0,C1190AAT
2019-04-10,190122,2019,0.0,Albañilería,-58.416667,-34.600341,LAVALLE 3636,3636,Almagro,Comuna 5,1190.0,C1190AAT
2019-06-03,199227,2019,0.0,Albañilería,-58.416667,-34.600341,LAVALLE 3636,3636,Almagro,Comuna 5,1190.0,C1190AAT
2019-04-17,190208,2019,0.0,Otros,-58.415759,-34.600521,LAVALLE 3571,3571,Almagro,Comuna 5,1190.0,C1190AAQ
2019-06-04,200968,2019,0.0,Otros,-58.415759,-34.600521,LAVALLE 3571,3571,Almagro,Comuna 5,1190.0,C1190AAQ
2019-01-18,171138,2018,0.0,Otros,-58.41361,-34.601216,LAVALLE 3379,3379,Almagro,Comuna 5,1190.0,C1190AAM
2019-02-04,181480,2019,0.0,Otros,-58.41361,-34.601216,LAVALLE 3379,3379,Almagro,Comuna 5,1190.0,C1190AAM
2019-01-18,181481,2019,0.0,Otros,-58.41361,-34.601216,LAVALLE 3379,3379,Almagro,Comuna 5,1190.0,C1190AAM
2019-03-06,184572,2019,0.0,Otros,-58.41361,-34.601216,LAVALLE 3379,3379,Almagro,Comuna 5,1190.0,C1190AAM
2019-04-17,190740,2019,0.0,Otros,-58.41361,-34.601216,LAVALLE 3379,3379,Almagro,Comuna 5,1190.0,C1190AAM
2019-06-03,200831,2019,0.0,Otros,-58.41361,-34.601216,LAVALLE 3379,3379,Almagro,Comuna 5,1190.0,C1190AAM
2019-02-12,178080,2018,0.0,Otros,-58.410185,-34.602367,LAVALLE 3127,3127,Balvanera,Comuna 3,1190.0,C1190AAI
2019-03-22,186553,2019,0.0,Otros,-58.410185,-34.602367,LAVALLE 3127,3127,Balvanera,Comuna 3,1190.0,C1190AAI
2019-05-17,194891,2019,0.0,Otros,-58.410185,-34.602367,LAVALLE 3127,3127,Balvanera,Comuna 3,1190.0,C1190AAI
2019-04-15,191857,2019,0.0,Otros,-58.405486,-34.603333,LAVALLE 2710,2710,Balvanera,Comuna 3,1190.0,C1190AAB
2019-04-15,200222,2019,0.0,Otros,-58.405486,-34.603333,LAVALLE 2710,2710,Balvanera,Comuna 3,1190.0,C1190AAB
2019-06-06,200241,2019,0.0,Otros,-58.405486,-34.603333,LAVALLE 2710,2710,Balvanera,Comuna 3,1190.0,C1190AAB
2019-01-04,171094,2018,0.0,Inicio de Obra,-58.400091,-34.603343,LAVALLE 2337,2337,Balvanera,Comuna 3,1052.0,C1052AAA
2019-02-26,179114,2018,0.0,Inicio de Obra,-58.400091,-34.603343,LAVALLE 2337,2337,Balvanera,Comuna 3,1052.0,C1052AAA
2019-02-26,189587,2019,0.0,Inicio de Obra,-58.400091,-34.603343,LAVALLE 2337,2337,Balvanera,Comuna 3,1052.0,C1052AAA
2019-01-03,176796,2018,0.0,Albañilería,-58.396008,-34.603308,LAVALLE 2040,2040,Balvanera,Comuna 3,1051.0,C1051ABF
2019-02-26,178886,2018,0.0,Albañilería,-58.396008,-34.603308,LAVALLE 2040,2040,Balvanera,Comuna 3,1051.0,C1051ABF
2019-02-26,189663,2019,0.0,Albañilería,-58.396008,-34.603308,LAVALLE 2040,2040,Balvanera,Comuna 3,1051.0,C1051ABF
2019-04-09,191657,2019,0.0,Albañilería,-58.396008,-34.603308,LAVALLE 2040,2040,Balvanera,Comuna 3,1051.0,C1051ABF
2019-05-22,198633,2019,0.0,Albañilería,-58.396008,-34.603308,LAVALLE 2040,2040,Balvanera,Comuna 3,1051.0,C1051ABF
2019-05-21,52868,2018,0.0,Otros,-58.39151700000001,-34.603067,LAVALLE 1723,1723,San Nicolas,Comuna 1,1048.0,C1048AAO
2019-02-05,172853,2018,0.0,Demolición,-58.388841000000006,-34.602616,LAVALLE 1555,1555,San Nicolas,Comuna 1,1048.0,C1048AAK
2019-04-04,184711,2019,0.0,Demolición,-58.388841000000006,-34.602616,LAVALLE 1555,1555,San Nicolas,Comuna 1,1048.0,C1048AAK
2019-05-14,197617,2019,0.0,Demolición,-58.388841000000006,-34.602616,LAVALLE 1555,1555,San Nicolas,Comuna 1,1048.0,C1048AAK
2019-03-22,177216,2018,0.0,Terminaciones,-58.45457800000001,-34.633655,LAUTARO 582,582,Flores,Comuna 7,1406.0,C1406DKL
2019-02-20,51456,2018,0.0,Otros,-58.455342,-34.632056,LAUTARO 410,410,Flores,Comuna 7,1406.0,C1406DKJ
2019-03-18,188537,2019,0.0,Otros,-58.455342,-34.632056,LAUTARO 410,410,Flores,Comuna 7,1406.0,C1406DKJ
2019-03-27,193528,2019,0.0,Otros,-58.455342,-34.632056,LAUTARO 410,410,Flores,Comuna 7,1406.0,C1406DKJ
2019-04-10,195949,2019,0.0,Otros,-58.455342,-34.632056,LAUTARO 410,410,Flores,Comuna 7,1406.0,C1406DKJ
2019-04-16,199351,2019,0.0,Otros,-58.455342,-34.632056,LAUTARO 410,410,Flores,Comuna 7,1406.0,C1406DKJ
2019-05-29,200685,2019,0.0,Otros,-58.455342,-34.632056,LAUTARO 410,410,Flores,Comuna 7,1406.0,C1406DKJ
2019-04-29,200686,2019,0.0,Otros,-58.455342,-34.632056,LAUTARO 410,410,Flores,Comuna 7,1406.0,C1406DKJ
2019-01-25,172889,2018,0.0,Inicio de Obra,-58.456737,-34.629354,LAUTARO 175,175,Flores,Comuna 7,1406.0,C1406DKC
2019-03-08,182691,2019,0.0,Inicio de Obra,-58.456737,-34.629354,LAUTARO 175,175,Flores,Comuna 7,1406.0,C1406DKC
2019-05-02,191625,2019,0.0,Inicio de Obra,-58.456737,-34.629354,LAUTARO 175,175,Flores,Comuna 7,1406.0,C1406DKC
2019-06-05,203107,2019,0.0,Inicio de Obra,-58.456737,-34.629354,LAUTARO 175,175,Flores,Comuna 7,1406.0,C1406DKC
2019-03-18,173969,2018,0.0,Mampostería gruesa,-58.449808,-34.64004,LAUTARO 1242,1242,Flores,Comuna 7,1406.0,C1406DKZ
2019-02-27,187197,2019,0.0,Albañilería,-58.486882,-34.616466,LAUSANA 3462,3462,Villa Santa Rita,Comuna 11,1407.0,C1407GQD
2019-04-10,189940,2019,0.0,Albañilería,-58.486882,-34.616466,LAUSANA 3462,3462,Villa Santa Rita,Comuna 11,1407.0,C1407GQD
2019-01-02,173196,2018,0.0,Estructura en elevación,-58.52296800000001,-34.606464,LASTRA AV. 4044,4044,Villa Devoto,Comuna 11,1419.0,C1419BYS
2019-02-11,178653,2018,0.0,Estructura en elevación,-58.52296800000001,-34.606464,LASTRA AV. 4044,4044,Villa Devoto,Comuna 11,1419.0,C1419BYS
2019-03-22,186217,2019,0.0,Estructura en elevación,-58.52296800000001,-34.606464,LASTRA AV. 4044,4044,Villa Devoto,Comuna 11,1419.0,C1419BYS
2019-05-09,194864,2019,0.0,Estructura en elevación,-58.52296800000001,-34.606464,LASTRA AV. 4044,4044,Villa Devoto,Comuna 11,1419.0,C1419BYS
2019-06-07,202685,2019,0.0,Submuración y bases,-58.522898,-34.606515,LASTRA AV. 4034,4034,Villa Devoto,Comuna 11,1419.0,C1419BYS
2019-01-21,170952,2018,0.0,Otros,-58.52476400000001,-34.630006,LASCANO 6549,6549,Versalles,Comuna 10,1408.0,C1408AXO
2019-01-23,176509,2018,0.0,Otros,-58.51974499999999,-34.629033,LASCANO 6092,6092,Versalles,Comuna 10,1408.0,C1408AXF
2019-01-09,173180,2018,0.0,Terminaciones,-58.519689,-34.629021,LASCANO 6088,6088,Versalles,Comuna 10,1408.0,C1408AXF
2019-01-25,176095,2018,0.0,Terminaciones,-58.519689,-34.629021,LASCANO 6088,6088,Versalles,Comuna 10,1408.0,C1408AXF
2019-02-04,180279,2018,0.0,Terminaciones,-58.519689,-34.629021,LASCANO 6088,6088,Versalles,Comuna 10,1408.0,C1408AXF
2019-03-26,51294,2018,0.0,Terminaciones,-58.519689,-34.629021,LASCANO 6088,6088,Versalles,Comuna 10,1408.0,C1408AXF
2019-05-20,198292,2019,0.0,Terminaciones,-58.519689,-34.629021,LASCANO 6088,6088,Versalles,Comuna 10,1408.0,C1408AXF
2019-01-09,172424,2018,0.0,Terminaciones,-58.51936,-34.628876,LASCANO 6031,6031,Versalles,Comuna 10,1408.0,C1408AXE
2019-02-26,180328,2018,0.0,Terminaciones,-58.51936,-34.628876,LASCANO 6031,6031,Versalles,Comuna 10,1408.0,C1408AXE
2019-04-04,189559,2019,0.0,Terminaciones,-58.51936,-34.628876,LASCANO 6031,6031,Versalles,Comuna 10,1408.0,C1408AXE
2019-02-26,51400,2018,0.0,Terminaciones,-58.51936,-34.628876,LASCANO 6031,6031,Versalles,Comuna 10,1408.0,C1408AXE
2019-05-21,197787,2019,0.0,Terminaciones,-58.51936,-34.628876,LASCANO 6031,6031,Versalles,Comuna 10,1408.0,C1408AXE
2019-05-21,54128,2019,0.0,Terminaciones,-58.51936,-34.628876,LASCANO 6031,6031,Versalles,Comuna 10,1408.0,C1408AXE
2019-02-12,175220,2018,0.0,Terminaciones,-58.51033100000001,-34.621368,LASCANO 5112,5112,Monte Castro,Comuna 10,1417.0,C1417HAF
2019-04-03,186572,2019,0.0,Terminaciones,-58.51033100000001,-34.621368,LASCANO 5112,5112,Monte Castro,Comuna 10,1417.0,C1417HAF
2019-05-22,197460,2019,0.0,Terminaciones,-58.51033100000001,-34.621368,LASCANO 5112,5112,Monte Castro,Comuna 10,1417.0,C1417HAF
2019-05-22,54129,2019,0.0,Terminaciones,-58.51033100000001,-34.621368,LASCANO 5112,5112,Monte Castro,Comuna 10,1417.0,C1417HAF
2019-03-08,188773,2019,0.0,Estructura en elevación,-58.50409300000001,-34.617568,LASCANO 4588,4588,Monte Castro,Comuna 10,1417.0,C1417GZT
2019-04-10,191603,2019,0.0,Estructura en elevación,-58.50409300000001,-34.617568,LASCANO 4588,4588,Monte Castro,Comuna 10,1417.0,C1417GZT
2019-05-24,199100,2019,0.0,Estructura en elevación,-58.50409300000001,-34.617568,LASCANO 4588,4588,Monte Castro,Comuna 10,1417.0,C1417GZT
2019-04-10,199101,2019,0.0,Estructura en elevación,-58.50409300000001,-34.617568,LASCANO 4588,4588,Monte Castro,Comuna 10,1417.0,C1417GZT
2019-04-10,199127,2019,0.0,Estructura en elevación,-58.50409300000001,-34.617568,LASCANO 4588,4588,Monte Castro,Comuna 10,1417.0,C1417GZT
2019-04-24,193977,2019,0.0,Otros,-58.501222,-34.616015000000004,LASCANO 4320,4320,Monte Castro,Comuna 10,1417.0,C1417GZP
2019-01-16,175746,2018,0.0,Terminaciones,-58.498176,-34.614252,LASCANO 4032,4032,Monte Castro,Comuna 10,1417.0,C1417GZJ
2019-03-07,180911,2019,0.0,Terminaciones,-58.498176,-34.614252,LASCANO 4032,4032,Monte Castro,Comuna 10,1417.0,C1417GZJ
2019-05-10,191328,2019,0.0,Terminaciones,-58.498176,-34.614252,LASCANO 4032,4032,Monte Castro,Comuna 10,1417.0,C1417GZJ
2019-04-17,196760,2019,0.0,Albañilería,-58.49803299999999,-34.614171,LASCANO 4016,4016,Monte Castro,Comuna 10,1417.0,C1417GZJ
2019-04-17,200839,2019,0.0,Albañilería,-58.49803299999999,-34.614171,LASCANO 4016,4016,Monte Castro,Comuna 10,1417.0,C1417GZJ
2019-01-22,49881,2019,0.0,Albañilería,-58.497962,-34.61413,LASCANO 4012,4012,Monte Castro,Comuna 10,1417.0,C1417GZJ
2019-02-19,186180,2019,0.0,Albañilería,-58.497962,-34.61413,LASCANO 4012,4012,Monte Castro,Comuna 10,1417.0,C1417GZJ
2019-04-05,187965,2019,0.0,Albañilería,-58.497962,-34.61413,LASCANO 4012,4012,Monte Castro,Comuna 10,1417.0,C1417GZJ
2019-02-14,175705,2018,0.0,Terminaciones,-58.493021,-34.611307000000004,LASCANO 3560,3560,Villa Del Parque,Comuna 11,1417.0,C1417GYZ
2019-01-14,172658,2018,0.0,Albañilería,-58.48799200000001,-34.608514,LASCANO 3126,3126,Villa Del Parque,Comuna 11,1417.0,C1417GYR
2019-05-06,193130,2019,0.0,Albañilería,-58.48799200000001,-34.608514,LASCANO 3126,3126,Villa Del Parque,Comuna 11,1417.0,C1417GYR
2019-01-31,180633,2019,0.0,Albañilería,-58.48799200000001,-34.608514,LASCANO 3126,3126,Villa Del Parque,Comuna 11,1417.0,C1417GYR
2019-01-15,180635,2019,0.0,Albañilería,-58.48799200000001,-34.608514,LASCANO 3126,3126,Villa Del Parque,Comuna 11,1417.0,C1417GYR
2019-03-15,183779,2019,0.0,Albañilería,-58.48799200000001,-34.608514,LASCANO 3126,3126,Villa Del Parque,Comuna 11,1417.0,C1417GYR
2019-05-13,199301,2019,0.0,Otros,-58.391072,-34.592355,"LAS HERAS, GENERAL 1725",1725,Recoleta,Comuna 2,1018.0,C1018AAB
2019-01-16,177193,2018,0.0,Terminaciones,-58.391114,-34.59243,"LAS HERAS, GENERAL 1722",1722,Recoleta,Comuna 2,1018.0,C1018AAO
2019-01-28,178403,2018,0.0,Terminaciones,-58.391114,-34.59243,"LAS HERAS, GENERAL 1722",1722,Recoleta,Comuna 2,1018.0,C1018AAO
2019-01-16,48649,2018,0.0,Terminaciones,-58.391114,-34.59243,"LAS HERAS, GENERAL 1722",1722,Recoleta,Comuna 2,1018.0,C1018AAO
2019-02-19,181569,2019,0.0,Terminaciones,-58.391114,-34.59243,"LAS HERAS, GENERAL 1722",1722,Recoleta,Comuna 2,1018.0,C1018AAO
2019-03-11,183141,2019,0.0,Terminaciones,-58.391114,-34.59243,"LAS HERAS, GENERAL 1722",1722,Recoleta,Comuna 2,1018.0,C1018AAO
